director_name,ceremony,year,category,outcome,original_language
Simon Beaufoy,Central Ohio Film Critics Association,2011.0,COFCA Award,Nominated,en
Jacques Audiard,Cannes Film Festival,2009.0,Palme d'Or,Nominated,fr
Scott Pickett,Australian Film Institute,2003.0,AFI Award,Nominated,en
Michael Verhoeven,Berlin International Film Festival,1990.0,Interfilm Award,Won,de
Anahí Berneri,Torino Film Festival,2010.0,Prize of the City of Torino,Nominated,en
Yasmine Kassari,Mar del Plata Film Festival,2005.0,Best Director,Won,en
Sabina Berman,"Ariel Awards, Mexico",1995.0,Silver Ariel,Nominated,en
Nikos Koundouros,Berlin International Film Festival,1963.0,Silver Berlin Bear,Won,el
Manu Payet,Cabourg Romantic Film Festival,2016.0,Golden Swann,Won,fr
Bong Joon-ho,Busan Film Critics Association (BCFA),2006.0,Busan Film Critics Association Award,Won,ko
Phedon Papamichael,Chlotrudis Awards,2014.0,Chlotrudis Award,Nominated,en
Michael Kirk,News & Documentary Emmy Awards,2009.0,Emmy,Nominated,en
Nathan Adloff,Lake County Film Festival,2009.0,Jury Award,Won,en
David Pantaleón,Las Palmas Film Festival,2012.0,Canary Island Forum Award,Won,en
Hape Kerkeling,German Comedy Awards,2004.0,German Comedy Award,Won,de
Paul Feig,PGA Awards,2010.0,PGA Award,Nominated,en
Paul Solet,Rhode Island International Horror Film Festival,2006.0,Best Short,Won,en
Marina Rosset,"Tirana International Film Festival, AL",2008.0,Jury Award,Won,en
Raoul Peck,"Oxford Film Festival, Mississippi, USA",2017.0,Audience Award,2nd place,en
Nate Parker,"CinemaCon, USA",2016.0,CinemaCon Award,Won,en
Carlos Cuarón,Seattle Film Critics Awards,2002.0,Seattle Film Critics Award,2nd place,en
Govind Nihalani,Filmfare Awards,1984.0,Filmfare Award,Won,hi
Ralph Fiennes,Camerimage,2005.0,Krzysztof Kieslowski Award,Won,en
Jon Stone,Daytime Emmy Awards,1995.0,Daytime Emmy,Won,en
Harold French,Cannes Film Festival,1952.0,Grand Prize of the Festival,Nominated,en
Masahiro Kobayashi,Vesoul Asian Film Festival,2013.0,Golden Wheel,Nominated,ja
Apichatpong Weerasethakul,Sitges - Catalonian International Film Festival,2015.0,Official Fantàstic Competition,Nominated,en
Aleksandr Ivanovsky,State Prize of Soviet Union - Stalinskaya Premia,1941.0,Stalinskaya Premia,Won,en
Peter Henning,Sports Emmy Awards,2000.0,Emmy,Won,de
Peter Flinth,São Paulo International Film Festival,2015.0,Youth Award,Won,sv
Brian Herzlinger,Vail Film Festival,2004.0,Festival Award,Won,en
Alexandre Stockler,São Paulo International Film Festival,2002.0,International Jury Award,Nominated,pt
Matt Stone,Annie Awards,1999.0,Annie,Nominated,en
Sylvain Chomet,Clermont-Ferrand International Short Film Festival,1998.0,Special Mention of the Youth Jury,Won,fr
Vlad Marsavin,Orlando Film Festival,2014.0,Best Animated Short,Nominated,en
P. Vasu,"Tamil Nadu State Film Awards, India",2005.0,Creative Award,Won,en
Kei Kumai,Mainichi Film Concours,2008.0,Special Award,Won,en
Kirsten Sheridan,SXSW Film Festival,2012.0,Audience Award,Nominated,en
Ivy Ho,Golden Horse Film Festival,2002.0,Golden Horse Award,Won,cn
David Mitchell,British Comedy Awards,2007.0,British Comedy Award,Won,en
Richard Goleszowski,Ottawa International Animation Festival,2000.0,OIAF Award,Won,en
Lawrence Kasdan,San Sebastián International Film Festival,1999.0,Golden Seashell,Nominated,en
Park Chan-wook,Bangkok International Film Festival,2006.0,Golden Kinnaree Award,Won,ko
Toshiaki Toyoda,Tokyo FILMeX,2001.0,Grand Prize,Nominated,ja
Miranda July,San Francisco International Film Festival,2005.0,Audience Award,Won,en
James L. Brooks,Primetime Emmy Awards,1971.0,Primetime Emmy,Nominated,en
Matthew Diamond,"Directors Guild of America, USA",1996.0,DGA Award,Won,en
Lee Byeong-heon,Korean Film Actor's Association Awards,2015.0,New Director Award,Won,ko
Miguel Picazo,Mar del Plata Film Festival,1968.0,Best Film,Nominated,es
Frank Beyer,Ernst Lubitsch Award,1990.0,Ernst Lubitsch Award,Won,de
Paul Machliss,San Diego Film Critics Society Awards,2010.0,SDFCS Award,Won,en
William A. Wellman,San Luis Obispo International Film Festival,1996.0,George Sidney Independent Film Competition Winner,Won,en
Jean-Pierre Dardenne,Gold Derby Awards,2015.0,Gold Derby Award,Nominated,fr
David Tennant,Behind the Voice Actors Awards,2013.0,BTVA Feature Film Voice Acting Award,Nominated,en
Sally Sussman Morina,Daytime Emmy Awards,1986.0,Daytime Emmy,Nominated,en
Esther Anderson,Logie Awards,2012.0,Silver Logie,Nominated,en
Jake Torem,WorldFest Houston,2001.0,Platinum Award,Won,en
Ariana Delawari,Rhode Island International Film Festival,2013.0,Grand Prize,Won,en
Rodrigo Cortés,Málaga Spanish Film Festival,2007.0,Critics Award,Won,en
Rosemarie Fendel,"Golden Camera, Germany",1974.0,Golden Camera,Won,de
Lili Fini Zanuck,Online Film & Television Association,1998.0,OFTA Television Award,Nominated,en
Xavier Beauvois,Venice Film Festival,2005.0,Label Europa Cinemas,Won,fr
Fabrizio Cattani,Venice Film Festival,2011.0,Lina Mangiacapre Award - Special Mention,Won,it
Sid Smith,Daytime Emmy Awards,1980.0,Daytime Emmy,Nominated,en
Jeff Bleckner,"Directors Guild of America, USA",1986.0,DGA Award,Nominated,en
Bogdan George Apetri,"Student Academy Awards, USA",2006.0,Gold Medal,Nominated,en
JR,International Online Cinema Awards (INOCA),2009.0,INOCA,Nominated,en
Andrew Hulme,News & Documentary Emmy Awards,2014.0,Emmy,Nominated,en
Jean Vallée,Jutra Awards,2006.0,Jutra,Won,en
Jan Oxenberg,San Francisco International Lesbian & Gay Film Festival,1991.0,Audience Award,Won,en
Emiliano Altuna,Cartagena Film Festival,2013.0,Golden India Catalina,Won,es
Rebecca Johnson,London Film Festival,2014.0,Best British Newcomer,Nominated,en
Masato Harada,Monte-Carlo TV Festival,2012.0,Golden Nymph,Nominated,ja
Kevin McTurk,Seattle International Film Festival,2015.0,Short Film Competition Award,Won,en
Lynn Smith,Genie Awards,1993.0,Genie,Won,en
Ken Jeong,Behind the Voice Actors Awards,2014.0,BTVA Feature Film Voice Acting Award,Nominated,en
Augusto Tamayo San Román,Cartagena Film Festival,2008.0,Golden India Catalina,Nominated,es
Christian Kreil,Butff B-Movie Underground & Trash Film Festival,2017.0,Short Film,Nominated,de
Maya Vitkova,Camerimage,2014.0,Best Directorial Debut,Nominated,bg
Peter Ustinov,Berlin International Film Festival,1972.0,Golden Berlin Bear,Nominated,en
Felipe Bragança,Tiradentes Film Festival,2009.0,Aurora - Critic's Jury,Won,pt
Alberto Sordi,David di Donatello Awards,1999.0,Career David,Won,it
Henry Singer,Sheffield International Documentary Festival,2009.0,Sheffield Green Award,Won,en
Juliusz Machulski,Polish Film Festival,1995.0,Audience Award,Won,pl
Claudine Natkin,Cannes Film Festival,2007.0,SACD Short Film Award,Won,en
Lars von Trier,Sitges - Catalonian International Film Festival,1991.0,Best Film,Won,da
Ron Bonk,Crimson Screen Horror Film Fest,2016.0,Crimmy,Won,en
Robert Altman,São Paulo International Film Festival,1997.0,Audience Award,Won,en
Bill Travers,Primetime Emmy Awards,1969.0,Primetime Emmy,Nominated,en
Wong Kar-wai,BAFTA Awards,2001.0,BAFTA Film Award,Nominated,cn
Hrishikesh Mukherjee,Filmfare Awards,1956.0,Filmfare Award,Won,hi
Kenneth Lonergan,Dallas-Fort Worth Film Critics Association Awards,2001.0,Russell Smith Award,Won,en
Àlex Lora,"Ariel Awards, Mexico",1994.0,Silver Ariel,Won,nl
Jean-Claude Sussfeld,Fantasporto,1989.0,International Fantasy Film Award,Nominated,en
Mohammed Jassim,Accolade Competition,2014.0,Award of Merit,Won,ar
Antonio Banderas,Imagen Foundation Awards,2006.0,Imagen Award,Nominated,en
Mark Risley,Daytime Emmy Awards,2003.0,Daytime Emmy,Won,en
J.J. Kelley,Byron Bay International Film Festival,2014.0,Best Short Documentary,Nominated,en
Álex de la Iglesia,Marrakech International Film Festival,2001.0,Golden Star,Nominated,es
Dylan Williams,Silverdocs Documentary Festival,2010.0,Audience Award,Won,en
Paulo Sacramento,São Paulo Association of Art Critics Awards,2004.0,APCA Trophy,Won,pt
Marco Bellocchio,"Golden Globes, Italy",2002.0,Golden Globe,Won,en
Rúnar Rúnarsson,Chicago International Film Festival,2011.0,Silver Hugo,Won,is
Vytautas Zalakevičius,People's Artist of the Republic,1980.0,People's Artist of the Republic,Won,en
Jean-Louis Trintignant,"César Awards, France",1987.0,César,Nominated,fr
David Cronenberg,Toronto International Film Festival,2007.0,People's Choice Award,Won,en
Wong Kar-wai,Hong Kong Film Awards,1995.0,Hong Kong Film Award,Won,cn
Michelangelo Antonioni,"Academy Awards, USA",1995.0,Honorary Award,Won,it
Sergio Rezende,Chicago International Film Festival,1994.0,Gold Hugo,Nominated,pt
Banksy,Chicago Film Critics Association Awards,2010.0,CFCA Award,Nominated,en
Franz Ernst,Berlin International Film Festival,1971.0,Special Recognition,Won,da
Peter Bonerz,"Directors Guild of America, USA",1994.0,DGA Award,Nominated,en
Ajay Devgn,The Ghanta Awards,2015.0,Ghanta Award,Nominated,en
Hiam Abbass,Chlotrudis Awards,2009.0,Chlotrudis Award,Nominated,en
Steven Zaillian,AACTA International Awards,2012.0,AACTA International Award,Nominated,en
Jenny Deller,Hamptons International Film Festival,2012.0,Alfred P. Sloan Foundation Feature Film Prize in Science and Technology,Won,en
Gregory Hines,Primetime Emmy Awards,1985.0,Primetime Emmy,Nominated,en
José Luis Torres Leiva,Cinéma du Réel,2016.0,Cinéma du Réel Award,Nominated,es
Alfonso Cuarón,Broadcast Film Critics Association Awards,2014.0,Critics Choice Award,Won,en
The Maw Naing,Five Flavours Film Festival,2014.0,New Asian Cinema,Nominated,en
Matthew Cooke,Champs-Élysées Film Festival,2013.0,Audience Award,Won,en
Hsu Hsiao-Ming,Golden Horse Film Festival,2001.0,Golden Horse Award,Nominated,zh
Don Burgess,Satellite Awards,1998.0,Golden Satellite Award,Nominated,en
Josée Dayan,7 d'Or Night,1999.0,7 d'Or,Won,fr
Guillermo Arriaga,Online Film Critics Society Awards,2004.0,OFCS Award,Nominated,en
Jamie Foxx,Image Awards,2010.0,Image Award,Nominated,en
James L. Brooks,Primetime Emmy Awards,1988.0,Primetime Emmy,Nominated,en
Francis Mankiewicz,Gemini Awards,1993.0,Gemini,Won,en
Matthew Weiner,Primetime Emmy Awards,2009.0,Primetime Emmy,Nominated,en
Greg Bailey,Daytime Emmy Awards,2003.0,Daytime Emmy,Nominated,en
Wojciech Smarzowski,Polish Film Festival,2011.0,Audience Award,Won,pl
Ulrich Mühe,BAFTA Awards,2008.0,BAFTA Film Award,Nominated,de
J.A. Steel,Bare Bones International Film & Music Festival,2008.0,Bonehead Award,3rd place,en
Erik Schmitt,Tallinn Black Nights Film Festival,2014.0,Sleepwalkers Jury Prize,Nominated,de
Conrad Jackson ,Nashville Film Festival,2011.0,Best of Festival Award,Won,en
Tim Egan,Austin Fantastic Fest,2016.0,Best Director,Won,en
Isaki Lacuesta,Málaga Spanish Film Festival,2016.0,Silver Biznaga,Won,en
Andreu Buenafuente,Turia Awards,2000.0,Turia Award,Won,es
Tom Smith,BAFTA Awards,1983.0,BAFTA Film Award,Nominated,en
Laurice Guillen,FAMAS Awards,2001.0,FAMAS Award,Won,en
Chris Long,Online Film & Television Association,2002.0,OFTA Television Award,Won,en
James Franco,Golden Schmoes Awards,2008.0,Golden Schmoes,2nd place,en
Jim Jarmusch,European Film Awards,1996.0,Screen International Award,Won,en
Marco Pontecorvo,David di Donatello Awards,2009.0,David of the Youth,Nominated,en
Joel Surnow,PGA Awards,2004.0,PGA Award,Nominated,en
Shalimar Preuss,Rotterdam International Film Festival,2010.0,Tiger Award for Short Film,Nominated,fr
Michele Placido,Italian National Syndicate of Film Journalists,1976.0,Silver Ribbon,Won,it
Noah Baumbach,Tallinn Black Nights Film Festival,2013.0,Audience Award,3rd place,en
Sara Eustáquio,Chandler International Film Festival,2016.0,Jury Prize,Won,en
Axel Sand,German Television Awards,2000.0,German Television Award,Nominated,de
Shubhashish Bhutiani,Venice Film Festival,2013.0,Best Innovative Budget Award,Won,en
Liisa Helminen,Cairo International Film Festival for Children,2005.0,Children's International Jury Prize,Won,fi
Lyudmila Yefymenko,Molodist International Film Festival,1999.0,Best Film Award,Nominated,en
Johnny Remo,International Christian Film Festival,2016.0,Festival Award,Nominated,en
Joe Basile,SoHo International Film Festival,2013.0,Festival Prize,Won,en
Tatiana Huezo,International Documentary Association,2011.0,IDA Award,Nominated,es
Julie Delpy,"St. Louis Film Critics Association, US",2013.0,SLFCA Award,Nominated,en
Shirley MacLaine,Berlin International Film Festival,1959.0,Silver Berlin Bear,Won,en
Ruth Platt,Fantasporto,2016.0,International Fantasy Film Award,Nominated,en
Thomas Jane,Online Film & Television Association,2011.0,OFTA Television Award,Nominated,en
Mike Nichols,Online Film & Television Association,2003.0,OFTA Television Award,Won,en
Stéphane Demoustier,"César Awards, France",2016.0,César,Won,fr
Javier Fesser,Eugene International Film Festival,2006.0,Best Narrative Short,Won,es
Yalin Li,Taormina International Film Festival,1988.0,Silver Charybdis,Won,en
Peter Lindholm,Jussi Awards,1995.0,Jussi,Won,sv
Sam Voutas,Tribeca Film Festival,2017.0,Jury Award,Nominated,en
Mike Nichols,Gold Derby Awards,2010.0,Gold Derby Award,Won,en
Im Kwon-taek,Pusan International Film Festival,2013.0,Hand Printing,Won,ko
Pimpaka Towira,Pusan International Film Festival,2003.0,New Currents Award,Nominated,en
Marzieh Makhmalbaf,Nantes Three Continents Festival,2000.0,Audience Award - Special Mention,Won,en
Ben Foster,Golden Schmoes Awards,2007.0,Golden Schmoes,Nominated,en
Chris Butler,Gold Derby Awards,2013.0,Gold Derby Award,Nominated,en
William A. Wellman,Locarno International Film Festival,1949.0,Special Prize,Won,en
Matthew Heineman,Seattle International Film Festival,2017.0,Golden Space Needle Award,Nominated,en
Thierry Lorenzi,Rhode Island International Film Festival,2014.0,Grand Prize,Nominated,en
Mattias Löw,Los Angeles Film Review Independent Film Awards,2016.0,Jury Award,Won,sv
Darnell Martin,Image Awards,2009.0,Image Award,Nominated,en
Nagisa Ōshima,Cannes Film Festival,2000.0,Palme d'Or,Nominated,ja
Janette Goodey,San Francisco International Film Festival,2015.0,Golden Gate Award,Won,en
Sarah Gavron,San Sebastián International Film Festival,2007.0,C.I.C.A.E. Award,Won,en
Hafsteinn Gunnar Sigurðsson,Nordic Council,2012.0,Nordic Council's Film Prize,Nominated,en
Jose Javier Reyes,Gawad Urian Awards,2002.0,Gawad Urian Award,Nominated,en
Tom Simon,News & Documentary Emmy Awards,2010.0,Emmy,Nominated,en
Nelson Yu Lik-wai,"National Society of Film Critics Awards, USA",2009.0,NSFC Award,3rd place,cn
Min Byung-Hun,Karlovy Vary International Film Festival,2002.0,FIPRESCI Prize - Special Mention,Won,ko
Stefan Prehn,Dresden Film Festival,2011.0,German Film Critics Award,Won,de
Călin Peter Netzer,Locarno International Film Festival,2003.0,Golden Leopard,Nominated,en
Mattias Löw,Maverick Movie Awards,2016.0,Maverick Movie Award,Nominated,sv
Andy Wolff,Munich International Documentary Festival (DOK.fest),2013.0,Documentary Talent Award,Won,en
Lucy Walker,London Film Festival,2010.0,Grierson Award,Nominated,en
Sam Fell,Rondo Hatton Classic Horror Awards,2012.0,Rondo Statuette,Nominated,en
Tony Gatlif,Amiens International Film Festival,2010.0,Golden Unicorn for Career Achievement,Won,fr
Fien Troch,Les Arcs European Film Festival,2016.0,Grand Prize of the Jury,Won,nl
Sylvia Chang,Hong Kong Film Awards,1987.0,Hong Kong Film Award,Won,cn
Robert Kondo,"SENE Film, Music and Art Festival",2016.0,Film Jury Award,Won,en
Susan Werbe,Primetime Emmy Awards,2006.0,Primetime Emmy,Nominated,en
Zhang Yuan,Rotterdam International Film Festival,1996.0,FIPRESCI Prize,Won,zh
Alfonso Díaz,Festival de Cortometrajes Cortos con,2010.0,Audience Award,Nominated,en
Adrian Grenier,Teen Choice Awards,2009.0,Teen Choice Award,Nominated,en
Warren Miller,Maverick Movie Awards,2012.0,Maverick Movie Award,Nominated,en
Richard Schenkman,Austin Film Festival,1998.0,Audience Award,Won,en
Michael Verhoeven,Biarritz International Festival of Audiovisual Programming,2001.0,Silver FIPA,Won,de
Darrett Sanders,Accolade Competition,2009.0,Award of Merit,Won,en
Daniel Monzón,Turia Awards,2010.0,Audience Award,Won,es
Monique van de Ven,Taormina International Film Festival,1983.0,Bronze Mask,Won,nl
Aaron Wickenden,DOC NYC,2014.0,Viewfinders Grand Jury Prize,Nominated,en
Ernst Lubitsch,Venice Film Festival,1932.0,Audience Referendum,Nominated,de
Douglas Mackinnon,"Broadcast Awards, UK",2013.0,Broadcast Awards,Nominated,en
Hermes Paralluelo,Buenos Aires International Festival of Independent Cinema,2011.0,FEISAL Award - Special Mention,Won,es
Vic Sarin,Vancouver International Film Festival,2014.0,Best Emerging BC Filmmaker,Nominated,en
Walt Disney,"Academy Awards, USA",1960.0,Oscar,Nominated,en
Daniel Rosenfeld,Argentinean Film Critics Association Awards,2002.0,Silver Condor,Nominated,es
Rainer Knepperges,Rüsselsheim Filmday,2002.0,Audience Award,Won,en
Robert Pulcini,Village Voice Film Poll,2003.0,VVFP Award,Won,en
Lew Ayres,Walk of Fame,1960.0,Star on the Walk of Fame,Won,en
Heidi Ewing,Tribeca Film Festival,2006.0,Special Jury Prize,Won,en
Warwick Ross,Australian Academy of Cinema and Television Arts (AACTA) Awards,2014.0,AACTA Award,Won,en
Tomasz Wasilewski,Transilvania International Film Festival,2014.0,Best Direction,Won,pl
Joel Novoa,Palm Beach International Film Festival,2014.0,Special Jury Prize,Won,en
Yves Thomas,"César Awards, France",1987.0,César,Nominated,en
Jim Henson,CINE Competition,1967.0,CINE Golden Eagle,Won,en
Robert Altman,"Directors Guild of America, USA",1971.0,DGA Award,Nominated,en
Bigas Luna,Venice Film Festival,1994.0,Golden Osella,Won,es
Laurence Thrush,Oldenburg Film Festival,2012.0,German Independence Award - Audience Award,Nominated,en
David Fincher,Italian National Syndicate of Film Journalists,2011.0,Silver Ribbon,Nominated,en
Måns Mårlind,Puchon International Fantastic Film Festival,2006.0,Best of Puchon,Nominated,en
Li Xiaofeng,Nantes Three Continents Festival,2015.0,Golden Montgolfiere,Nominated,zh
Gary Oldman,Online Film & Television Association,1998.0,OFTA Film Award,Won,en
Jack Hazan,Chicago International Film Festival,1974.0,Gold Hugo,Nominated,en
José Pepe Bojórquez,Mexican Cinema Journalists,2013.0,Silver Goddess,Nominated,en
Jeremiah Zagar,News & Documentary Emmy Awards,2010.0,Emmy,Nominated,en
Jean Godard,Berlin International Film Festival,1985.0,OCIC Promotional Award - Honorable Mention,Won,fr
Sepideh Farsi,Jogja-NETPAC Asian Film Festival,2010.0,Geber Award,Won,en
Yuhang Ho,Tokyo International Film Festival,2009.0,Asian Film Award,Nominated,cn
Ann Hui,Verona Love Screens Film Festival,2002.0,Best Film,Nominated,cn
Barak Goodman,International Documentary Association,2010.0,IDA Award,Nominated,en
John Seale,"American Society of Cinematographers, USA",1989.0,ASC Award,Nominated,en
Luchino Visconti,Italian National Syndicate of Film Journalists,1970.0,Silver Ribbon,Nominated,it
