director_name,ceremony,year,category,outcome,original_language
Ben Stiller,MTV Movie + TV Awards,2001.0,MTV Movie Award,Won,en
Jonah Hill,"American Comedy Awards, USA",2014.0,American Comedy Award,Nominated,en
Gulzar,Filmfare Awards,2003.0,Filmfare Award,Won,hi
Pinyo Roothum,Pusan International Film Festival,1999.0,New Currents Award,Nominated,th
Gangliang Fang,Golden Rooster Awards,2004.0,Golden Rooster,Won,en
Stevan Riley,Evening Standard British Film Awards,2012.0,Evening Standard British Film Award,Nominated,en
Essie Coffey,Sydney Film Festival,1979.0,Award for Australian Short Film,Won,en
Julia Guillén Creagh,Málaga Spanish Film Festival,2013.0,Silver Biznaga,Won,es
Donald Shebib,Canadian Film Awards,1970.0,Etrog,Won,en
Marc-Henri Wajnberg,Ajijic International Film Festival,2001.0,Los Charales Award,Won,en
Michael Winterbottom,Sitges - Catalonian International Film Festival,2004.0,Best Film,Nominated,en
Michael Dudok de Wit,"Academy Awards, USA",2017.0,Oscar,Nominated,en
Nuri Bilge Ceylan,Ankara International Film Festival,2000.0,Best Film,Won,tr
Brian Large,Primetime Emmy Awards,1993.0,Primetime Emmy,Won,en
Jon Stewart,Online Film & Television Association,1999.0,OFTA Television Award,Nominated,en
Gil Portes,Gawad Urian Awards,2003.0,Gawad Urian Award,Won,en
Christine Carrière,"César Awards, France",1996.0,César,Nominated,fr
Hayao Miyazaki,Asian Film Awards,2009.0,Asian Film Award,Nominated,ja
Bradley Liew,Hawaii International Film Festival,2016.0,Halekulani Golden Orchid Award,Nominated,en
Diane Keaton,New York Film Critics Circle Awards,1977.0,NYFCC Award,3rd place,en
Mrinal Sen,Berlin International Film Festival,1981.0,Golden Berlin Bear,Nominated,en
Sandra Goldbacher,Online Film & Television Association,2012.0,OFTA Television Award,Nominated,en
Néstor Almendros,British Society of Cinematographers,1979.0,Best Cinematography Award,Nominated,en
Daniel Borgman,Cannes Film Festival,2010.0,Discovery Award,Nominated,en
Eicke Bettinga,Berlin Interfilm Festival,2015.0,Best Film,Nominated,de
