director_name,ceremony,year,category,outcome,original_language
Tadashi Nakamura,San Diego Asian Film Festival,2009.0,Special Jury Mention,Won,en
Kazuyoshi Kumakiri ,Moscow International Film Festival,2014.0,Golden St. George,Won,ja
Kaneto Shindô,Cannes Film Festival,1953.0,Grand Prize of the Festival,Nominated,ja
George Ovashvili,"Mediawave, Hungary",2010.0,Grand Prize,Won,ka
Matthias Müller,Oberhausen International Short Film Festival,2014.0,Prize of the German Competition,Nominated,en
Juan Diego Solanas,Cannes Film Festival,2003.0,Jury Prize,Won,en
Damiano Damiani,Taormina International Film Festival,1980.0,Golden Charybdis,Nominated,it
Radu Jude,IndieLisboa International Independent Film Festival,2015.0,Grand Prize City of Lisbon,Won,en
Alejandro Fadel,Cannes Film Festival,2012.0,Golden Camera,Nominated,es
David Fincher,Online Film Critics Society Awards,2011.0,OFCS Award,Won,en
Sergey Selyanov,"Golden Eagle Awards, Russia",2012.0,Golden Eagle,Nominated,en
Roger Mills,BAFTA Awards,1990.0,BAFTA TV Award,Nominated,en
Grayson Moore,Whistler Film Festival,2014.0,Best Canadian ShortWork Award,Won,en
Carlos Lascano,Kinofest International Digital Film Festival,2014.0,Festival Prize,Won,en
Suki Hawley,Williamsburg Brooklyn Film Festival,1999.0,Chameleon,Won,en
Steven Spielberg,Kinema Junpo Awards,1983.0,Readers' Choice Award,Won,en
Nick Gomez,Torino International Festival of Young Cinema,1992.0,Prize of the City of Torino,Nominated,en
Sølvi A. Lindseth,"Amanda Awards, Norway",2000.0,Amanda,Nominated,en
Andy Wolk,"Directors Guild of America, USA",2008.0,DGA Award,Nominated,en
Vicente Aranda,ADIRCAE Awards,2004.0,Honorary Award,Won,es
Jack Webb,Primetime Emmy Awards,1954.0,Primetime Emmy,Nominated,en
Tomasz Sliwinski,IndieLisboa International Independent Film Festival,2014.0,Audience Award,Won,en
Charlie Kaufman,"Writers Guild of America, USA",2003.0,WGA Award (Screen),Nominated,en
Juan Carlos Tabío,Biarritz International Festival of Latin American Cinema,2009.0,Audience Award,Won,es
Barrie Howells,"Academy Awards, USA",1976.0,Oscar,Nominated,en
Jose Javier Reyes,"FAP Awards, Philippines",2007.0,FAP Award,Won,en
Barbara Miller,"Casting Society of America, USA",2001.0,Artios,Nominated,en
Shaji N. Karun,Locarno International Film Festival,1989.0,Silver Leopard,Won,ml
Peter Sillen,CPH:DOX,2010.0,Sound & Vision Award,Nominated,en
Karyn Kusama,Cannes Film Festival,2000.0,C.I.C.A.E. Award,Nominated,en
Alan Rudolph,Venice Film Festival,1988.0,Golden Lion,Nominated,en
Lane Slate,Edgar Allan Poe Awards,1974.0,Edgar,Won,en
Simon Kinberg,Premiere New Power Awards,2005.0,Premiere New Power Award,Won,en
Alvin B. Yapan,Gawad Urian Awards,2014.0,Gawad Urian Award,Nominated,en
Philip Seymour Hoffman,Village Voice Film Poll,2012.0,VVFP Award,3rd place,en
Igor Maslennikov,"Golden Eagle Awards, Russia",2003.0,Golden Eagle,Nominated,ru
Akosua Adoma Owusu,"Athens International Film and Video Festival, Ohio, USA",2011.0,Documentary Film Award,Nominated,en
Manoel de Oliveira,Flaiano International Prizes,1998.0,Career Award,Won,pt
Jean Rochefort,"César Awards, France",1976.0,César,Won,fr
Yu-Shen Su,Munich International Documentary Festival (DOK.fest),2014.0,Filmschool Award,Nominated,en
Živorad 'Žika' Mitrović,Moscow International Film Festival,1975.0,Diploma,Won,en
Anand Gandhi,Hong Kong International Film Festival,2013.0,SIGNIS Award,Nominated,en
Jenny Bicks,"Writers Guild of America, USA",2004.0,WGA Award (TV),Nominated,en
Trevor Anderson,SXSW Film Festival,2012.0,SXSW Grand Jury Award,Nominated,en
Karl Malden,Screen Actors Guild Awards,2004.0,Life Achievement Award,Won,en
Youssef Chahine,Amiens International Film Festival,1997.0,OCIC Award,Won,ar
André Delvaux,Fantasporto,1996.0,Special Career Award,Won,fr
Miguel Gonçalves Mendes,Cineport - Portuguese Film Festival,2011.0,Andorinha Trophy,Won,en
Samba Félix Ndiaye,Cinéma du Réel,1979.0,Cinéma du Réel Award,Nominated,en
Paul Verhoeven,"Academy of Science Fiction, Fantasy & Horror Films, USA",1993.0,Saturn Award,Nominated,de
Nicolas Cage,MTV Movie + TV Awards,1998.0,MTV Movie Award,Nominated,en
Kate Hudson,Las Vegas Film Critics Society Awards,2000.0,Sierra Award,Won,en
Julie Delpy,"National Society of Film Critics Awards, USA",2014.0,NSFC Award,3rd place,en
Mikey Hill,Washington DC Shorts Film Festival,2016.0,Best Short Film,Won,en
Michael Ballhaus,Chicago Film Critics Association Awards,2006.0,CFCA Award,Nominated,de
Mario O'Hara,Fribourg International Film Festival,2005.0,Grand Prix,Nominated,en
Daryl Wein,Cinema Verde Film Festival,2016.0,Most Revealing,Won,en
Antonio Momplet,"Ariel Awards, Mexico",1948.0,Silver Ariel,Nominated,en
Arjan Wilschut,Shortcutz Amsterdam,2016.0,The Mr Zee Award,Nominated,en
Przemysław Wojcieszek,Polish Film Festival,2004.0,Best Director,Won,pl
Yavuz Özkan,Ankara International Film Festival,1994.0,Best Director,Won,tr
Jamil Dehlavi,West Coast International Film Festival,2017.0,Charlie Chaplin Award,Won,en
Steven Spielberg,Broadcast Film Critics Association Awards,1999.0,Critics Choice Award,Won,en
Kira Richards Hansen,THESS International Short Film Festival,2015.0,Cinematic Achievement Award,Nominated,da
Daniel Mulloy,Sundance Film Festival,2011.0,Short Filmmaking Award,Nominated,en
Dennis Potter,"Academy Awards, USA",1982.0,Oscar,Nominated,en
Fernando Eimbcke,Transilvania International Film Festival,2008.0,Transilvania Trophy,Nominated,es
Jane Linfoot,Leeds International Film Festival,2013.0,Best British Short Film,Won,en
Nadav Lapid,Cannes Film Festival,2006.0,Cinefondation Award,Nominated,en
Manuel Gutiérrez Aragón,Moscow International Film Festival,1983.0,Golden Prize,Nominated,es
Ice Cube,Teen Choice Awards,2005.0,Teen Choice Award,Nominated,en
Aleksandr Petrov,"Academy Awards, USA",2008.0,Oscar,Nominated,ru
Antoine Arditti,Atlanta DocuFest,2013.0,Festival Prize,Nominated,en
Ahmet Ulucay,Tribeca Film Festival,2005.0,Jury Award,Nominated,en
Natalia Almada,Sundance Film Festival,2009.0,Directing Award,Won,es
Fyzal Boulifa,Warsaw International Film Festival,2009.0,Best Short,Nominated,en
Antonia Bird,Cognac Festival du Film Policier,1998.0,Critics Award,Won,en
Cristi Puiu,Transilvania International Film Festival,2005.0,Best Direction,Won,ro
Kiefer Sutherland,Online Film & Television Association,2005.0,OFTA Television Award,Nominated,en
Fanny Ardant,"César Awards, France",1984.0,César,Nominated,fr
Tornike Bziava,Tbilisi International Film Festival,2015.0,Golden Prometheus,Won,en
Loy Arcenas,Star Awards for Movies,2012.0,Star Award,Nominated,en
Richard Curtis,"Golden Globes, USA",2004.0,Golden Globe,Nominated,en
Luís Diogo,Chichester International Film Festival,2015.0,Audience Award,Nominated,pt
Dagur Kári,Rotterdam International Film Festival,2003.0,Tiger Award,Nominated,en
Lorenzo Vigas,Munich Film Festival,2016.0,CineVision Award,Nominated,es
John M. Jacobsen,"Amanda Awards, Norway",2003.0,Honorary Award,Won,en
Sam Wood,"Academy Awards, USA",1940.0,Oscar,Nominated,en
John Seale,Los Angeles Film Critics Association Awards,1996.0,LAFCA Award,Won,en
Chell Stephen,SXSW Film Festival,2014.0,SXSW Grand Jury Award,Nominated,en
Enrique Juárez,Berlin International Film Festival,1971.0,FIPRESCI Prize - Special Mention,Won,en
Ian Gilmour,Australian Film Institute,2003.0,AFI Award,Nominated,en
Kazuya Shiraishi,Dubai International Film Festival,2009.0,Muhr AsiaAfrica Award,Nominated,ja
Billy Wilder,New York Film Critics Circle Awards,1944.0,NYFCC Award,3rd place,en
Joe Brumm,Australian Academy of Cinema and Television Arts (AACTA) Awards,2015.0,AACTA Award,Nominated,en
Laurent Nègre,Mons International Festival of Love Films,2006.0,Audience Award,Won,fr
Kristin Scott Thomas,Evening Standard British Film Awards,2011.0,Evening Standard British Film Award,Won,en
Noël Burch,Venice Film Festival,2010.0,Venice Horizons Award - Special Mention,Won,en
Ellen DeGeneres,Primetime Emmy Awards,2001.0,Primetime Emmy,Nominated,en
Penelope Buitenhuis,Columbus International Film & Video Festival,2002.0,Bronze Plaque Award,Won,en
Jerry Ciccoritti,Directors Guild of Canada,2005.0,DGC Craft Award,Won,en
Andy García,Karlovy Vary International Film Festival,2006.0,Special Prize for Outstanding Contribution to World Cinema,Won,en
Noah Buschel,Oldenburg Film Festival,2009.0,German Independence Award - Audience Award,Nominated,en
Giuliano Montaldo,Festival del cinema di Spello,2015.0,Premio all'Eccellenza,Won,it
Sam Friedlander,Philadelphia FirstGlance Film Festival,2006.0,FirstGlance Award,Won,en
Federico Luppi,Sitges - Catalonian International Film Festival,1993.0,Best Actor,Won,en
George Clooney,Village Voice Film Poll,2007.0,VVFP Award,Nominated,en
Mohammad Rasoulof,Tallinn Black Nights Film Festival,2005.0,Grand Prize,Nominated,en
Mathieu Peteul,Brussels International Festival of Fantasy Film (BIFFF),2011.0,Silver Raven,Nominated,no
Jiří Krejčík,Karlovy Vary International Film Festival,2005.0,Special Prize for Outstanding Contribution to World Cinema,Won,cs
Norman Krasna,"Writers Guild of America, USA",1961.0,WGA Award (Screen),Nominated,en
Cristian Mungiu,"Gopo Awards, Romania",2008.0,Gopos Award,Won,ro
Ken Loach,Bodil Awards,1999.0,Bodil,Won,en
Jon Favreau,Bodil Awards,2017.0,Streaming Award,Nominated,en
David Oyelowo,Satellite Awards,2007.0,Satellite Award,Won,en
Ethan Coen,David di Donatello Awards,2008.0,David,Won,en
Michael Bay,"SFX Awards, UK",2010.0,SFX Award,Nominated,en
Thibault Staib,Paris Film Festival,2000.0,Special Jury Prize,Won,fr
Agustín Díaz Yanes,"Cinema Writers Circle Awards, Spain",2007.0,CEC Award,Nominated,es
Nicolas Philibert,Prix Louis Delluc,2002.0,Prix Louis Delluc,Won,en
Tim Allen,"Kids' Choice Awards, USA",2005.0,Blimp Award,Nominated,en
Noaz Deshe,Annonay International Festival of First Films,2015.0,Grand Jury Prize,Nominated,en
Anita Killi,Annecy International Animated Film Festival,2010.0,Audience Award,Won,en
Simon Shore,Ourense Independent Film Festival,1999.0,Audience Award,Won,en
Nando Olival,Cinema Brazil Grand Prize,2002.0,Cinema Brazil Grand Prize,Nominated,pt
Steven Nesbit,Edinburgh International Film Festival,2015.0,The Michael Powell Award for Best British Feature Film,Nominated,en
Martin Sheen,Online Film & Television Association,2000.0,OFTA Television Award,Won,en
Rudolf van den Berg,Festróia - Tróia International Film Festival,2011.0,Golden Dolphin,Won,nl
Jim,The Webby Awards,2011.0,People's Voice,Won,en
Norman Jewison,"Directors Guild of America, USA",1968.0,DGA Award,Nominated,en
Vincent Paronnaud,Bodil Awards,2008.0,Bodil,Nominated,fr
Adam Hall,Jacksonville Film Festival,2010.0,Jury Award,Won,en
Dane Komljen,Pancevo Film Festival,2014.0,Chimney Award,Nominated,en
Cesc Gay,Seattle International Film Festival,2016.0,Golden Space Needle Award,Nominated,es
Jorge R. Gutierrez,Daytime Emmy Awards,2009.0,Daytime Emmy,Won,en
Barbet Schroeder,Havana Film Festival,2000.0,Coral,Won,en
Ian Barry,Character and Morality in Entertainment Awards,2005.0,Camie,Won,en
Vincenzo Natali,Fantasporto,2005.0,International Fantasy Film Award,Won,en
Murad Ibragimbekov,Nika Awards,2007.0,Nika,Nominated,ru
Barbra Streisand,Italian National Syndicate of Film Journalists,1984.0,Silver Ribbon,Nominated,en
Charlie Kaufman,International Online Cinema Awards (INOCA),2003.0,INOCA,Won,en
Peter Thorwarth,Torino Film Festival,2008.0,Holden Award for Best Script,Won,de
Abderrahmane Sissako,"National Society of Film Critics Awards, USA",2016.0,NSFC Award,Won,fr
Anders Gustafsson,Copenhagen International Film Festival,2003.0,Golden Swan,Nominated,da
Eugene Fedorenko,Ottawa International Animation Festival,1980.0,OIAF Award,Won,en
Tatiana Huezo,CPH:DOX,2011.0,Amnesty Award,Nominated,es
Hélier Cisterne,Prix Louis Delluc,2013.0,Prix Louis Delluc,Won,en
Drew Goddard,San Francisco Film Critics Circle,2015.0,SFFCC Award,Nominated,en
Anita Killi,Chicago International Children's Film Festival,1998.0,Adult's Jury Award,2nd place,en
Mauricio Osaki,Bermuda International Film Festival,2014.0,Special Jury Prize,Won,en
Herbert Kline,Venice Film Festival,1949.0,Golden Lion,Nominated,en
Gideon Koppel,Locarno International Film Festival,2008.0,Golden Leopard,Nominated,en
Fernando Trueba,European Film Awards,2011.0,European Film Award,Won,es
Pauly Shore,Razzie Awards,1993.0,Razzie Award,Won,en
Sylvain Chomet,Algarve International Film Festival,1999.0,Grand Prize of the City of Portimão,Nominated,fr
Louis Malle,Cannes Film Festival,1969.0,Palme d'Or,Nominated,fr
Richard Roxburgh,Biarritz International Festival of Audiovisual Programming,2011.0,Golden FIPA,Won,en
Burgess Meredith,"National Board of Review, USA",1962.0,NBR Award,Won,en
Park Jung-bum,Tokyo FILMeX,2011.0,Special Jury Prize,Won,ko
Claudia Sainte-Luce,Gijón International Film Festival,2013.0,Special Jury Award,Won,es
Rob Underhill,Gwinnett Center International Film Festival,2013.0,Best Film,Nominated,en
Bill Cosby,Image Awards,1993.0,Image Award,Won,en
Joseph Kahn,Grammy Awards,2003.0,Grammy,Won,en
Roberto Benabib,"Writers Guild of America, USA",2009.0,WGA Award (TV),Nominated,en
Marjane Satrapi,Gérardmer Film Festival,2015.0,Audience Award,Won,en
Xu Ang,China Film Director's Guild Awards,2016.0,China Film Directors' Guild Award,Nominated,zh
Lee Marvin,Primetime Emmy Awards,1962.0,Primetime Emmy,Nominated,en
Steven Spielberg,Jupiter Award,1994.0,Jupiter Award,Won,en
Mabel Lozano,Spanish Actors Union,2016.0,Mujeres en Unión Award,Won,en
Eric Jameux,Cannes Film Festival,2000.0,Young Critics Award,Won,en
Adirley Queirós,Vitória Cine Vídeo,2014.0,Feature Film Competition,Won,pt
Gonçalo Tocha,Rome Film Fest,2013.0,CinemaXXI Award,Nominated,en
Andres Pardo,Cineseptiembre Film Fest,2012.0,El Conejo de la Luna Trophy,Nominated,en
Ingmar Bergman,Bodil Awards,1974.0,Bodil,Won,sv
Sejong Park,IF Awards,2004.0,IF Award,Nominated,en
Robert Eggers,"New York Film Critics, Online",2016.0,NYFCO Award,Won,en
Miranda July,Ghent International Film Festival,2011.0,Grand Prix,Nominated,en
Wes Anderson,Village Voice Film Poll,2012.0,VVFP Award,3rd place,en
Sean McConville,Kansas City FilmFest,2015.0,Festival Prize,Won,en
Jean Beaudin,Montréal World Film Festival,1985.0,Most Popular Film of the Festival,Won,en
Gary Sinise,Milano International Film Festival Awards (MIFF Awards),2000.0,Best Acting,Won,en
Vittorio De Seta,Venice Film Festival,1961.0,San Giorgio Prize,Won,it
Gabe Ibáñez,Cannes Film Festival,2009.0,Golden Camera,Nominated,en
Dustin Cook,Arizona International Film Festival,2015.0,Festival Prize,Won,en
Yang Zhang,Toronto International Film Festival,1999.0,International Critics' Award (FIPRESCI),Won,zh
Lance Hammer,Buenos Aires International Festival of Independent Cinema,2008.0,SIGNIS Award,Won,en
Jacob Berger,Swiss Film Prize,2017.0,Swiss Film Prize,Nominated,en
Randy Barbato,Gijón International Film Festival,2003.0,Grand Prix Asturias,Nominated,en
Daniel Lee,SXSW Film Festival,2016.0,Special Jury Award,Won,cn
Ida Lupino,Walk of Fame,1960.0,Star on the Walk of Fame,Won,en
Cristian Mungiu,Film Independent Spirit Awards,2008.0,Independent Spirit Award,Nominated,ro
Patricia Rozema,Berlin International Film Festival,1995.0,Golden Berlin Bear,Nominated,en
Lee Grant,Hamptons International Film Festival,1997.0,Distinguished Achievement Award,Won,en
Breno Silveira,"ACIE Awards, Brazil",2006.0,ACIE Award,Nominated,pt
Jason Alexander,American Television Awards,1993.0,American Television Award,Won,en
Ben Stiller,MTV Movie + TV Awards,2004.0,MTV Movie Award,Nominated,en
Jay Duplass,Critics Choice Television Awards,2016.0,Critics' Choice TV Award,Nominated,en
Vittorio Gassman,David di Donatello Awards,1960.0,David,Won,it
Anthony Powell,"Twin Cities Film Fest, US",2013.0,Festival Award,Won,en
Valeria Bruni Tedeschi,Hawaii International Film Festival,2014.0,EuroCinema Hawai'i Award,Won,fr
Ruben Östlund,Guldbagge Awards,2012.0,Guldbagge,Won,en
Masayuki Suo,Awards of the Japanese Academy,1993.0,Award of the Japanese Academy,Won,ja
Sammo Hung,Hong Kong Film Awards,1989.0,Hong Kong Film Award,Won,cn
Jaak Kilmi,Moscow International Film Festival,2004.0,Golden St. George,Nominated,en
Frank Matson,Primetime Emmy Awards,2016.0,Primetime Emmy,Nominated,en
Aisling Walsh,Irish Film and Television Awards,2016.0,IFTA Award,Nominated,en
Jose N. Carreon,"Young Critics Circle, Philippines",2001.0,YCC Award,Nominated,en
Trent Carlson,Nanaimo inFEST Film Festival,2003.0,Silvie Award,Won,en
Bennett Miller,Toronto Film Critics Association Awards,2005.0,TFCA Award,Won,en
Shaul Schwarz,Sundance Film Festival,2013.0,Grand Jury Prize,Nominated,en
Alejandro Amenábar,GoldSpirit Awards,2001.0,GoldSpirit Awards,3rd place,en
Lyric R. Cabral,Jihlava International Documentary Film Festival,2015.0,Best Documentary Debut or Second Film,Nominated,en
Richard Curtis,CableACE Awards,1993.0,CableACE,Nominated,en
Peter Jackson,"SFX Awards, UK",2003.0,SFX Award,Won,en
Alan Yentob,BAFTA Awards,1985.0,BAFTA TV Award,Nominated,en
Justin Baldovino,Guam International Film Festival,2015.0,Best Made in the Marianas Award,Won,en
Ursula Meier,Seville European Film Festival,2012.0,Eurimages Award,Nominated,fr
Marina Razbezhkina,Thessaloniki Film Festival,2004.0,Special Artistic Achievement,Won,en
Aleksey Andrianov,Locarno International Film Festival,2009.0,Golden Pardino - Leopards of Tomorrow,Nominated,ru
Toni Servillo,David di Donatello Awards,2002.0,David,Nominated,it
Sarah Polley,Fangoria Chainsaw Awards,2005.0,Chainsaw Award,2nd place,en
Katie Couric,TV Guide Awards,2001.0,TV Guide Award,Won,en
Steven Sander,Sports Emmy Awards,2016.0,Emmy,Won,en
Avie Luthra,Edinburgh International Film Festival,2009.0,The Michael Powell Award for Best British Feature Film,Nominated,en
Johan Rijpma,Hamburg International Short Film Festival,2013.0,Jury Award (NoBudget),Nominated,en
Gregor Jordan,Film Critics Circle of Australia Awards,2000.0,FCCA Award,Nominated,en
Leos Carax,Gold Derby Awards,2013.0,Gold Derby Award,Nominated,en
Joshua Z. Weinstein,Edinburgh International Film Festival,2017.0,Best International Feature Film,Nominated,en
Everardo González,Guadalajara International Film Festival,2003.0,Mayahuel Award,Won,es
Shirley MacLaine,Laurel Awards,1959.0,Golden Laurel,3rd place,en
Joanna Quinn,Krakow Film Festival,2007.0,Don Quixote Award,Won,en
Isaac Ezban,Buffalo Dreams Fantastic Film Festival,2015.0,Rod Serling Wordsmith Award,Won,en
Paul Thomas Anderson,London Critics Circle Film Awards,2001.0,ALFS Award,Nominated,en
Edward Norton,Kansas City Film Critics Circle Awards,1996.0,KCFCC Award,Won,en
Scott Hamilton Kennedy,"Academy Awards, USA",2009.0,Oscar,Nominated,en
Kunitoshi Manda,Cannes Film Festival,2001.0,Grand Golden Rail,Won,ja
Eli Roth,Eyegore Awards,2010.0,Eyegore Award,Won,en
Per Fly,Mannheim-Heidelberg International Filmfestival,2015.0,New Creators Award Mannheim-Heidelberg,Won,da
Vincent Toujas,New Orleans Horror Film Festival,2016.0,Jury Award,Nominated,en
Gerry Troyna,BAFTA Awards,1981.0,BAFTA TV Award,Nominated,en
Shinobu Hashimoto,Kinema Junpo Awards,1959.0,Kinema Junpo Award,Won,en
Guillaume Levil,Big River International Film Festival,2016.0,Jury Prize,Nominated,en
George Gage,Ashland Independent Film Festival,2008.0,Audience Award,Won,en
D. B. Sweeney,Method Fest,2006.0,Festival Director's Award,Won,en
Georg Misch,Locarno International Film Festival,2004.0,Critics Week Award - Special Mention,Won,de
Andrew Young,News & Documentary Emmy Awards,2013.0,Emmy,Nominated,en
Luis García Berlanga,Valladolid International Film Festival,1958.0,Honorable Mention,Won,es
PJ Woodside,MayDay Film Festival,2011.0,MayDay Film Fest Award,Won,en
Laurent Bouzereau,DVD Exclusive Awards,2005.0,DVDX Award,Nominated,en
Jean-Manuel Costa,"César Awards, France",1984.0,César,Won,en
Sudz Sutherland,Gemini Awards,2007.0,Gemini,Won,en
Janek Ambros,Wild Rose Independent Film Festival,2011.0,Distinctive Achievement Award,Won,en
Mira Nair,Image Awards,2017.0,Image Award,Nominated,en
Maeve Murphy,Garden State Film Festival,2016.0,Budd Abbott Award,Won,en
Guillermo Arriaga,Gold Derby Awards,2004.0,Gold Derby Award,Nominated,en
Claudio Noce,Italian National Syndicate of Film Journalists,2005.0,Silver Ribbon,Won,it
Miloš Forman,Czech Lions,2001.0,Czech Lion,Nominated,en
Joseph Barbera,Primetime Emmy Awards,1984.0,Primetime Emmy,Nominated,en
Chantal Akerman,Berlin International Film Festival,1989.0,Golden Berlin Bear,Nominated,en
Michael Kreihsl,Erich Neuberg Award,2002.0,Erich Neuberg Award,Won,de
Nikita Mikhalkov,Shanghai International Film Festival,2015.0,Golden Goblet,Nominated,ru
Anthony Hopkins,Sitges - Catalonian International Film Festival,2007.0,Best Film,Nominated,en
John Putch,Kansas International Film Festival,2006.0,Audience Award,Won,en
Laurent Brandenbourger,Dresden Film Festival,1995.0,Special Prize,Won,en
Sean Penn,"Academy Awards, USA",2002.0,Oscar,Nominated,en
Laura Muscardin,Temecula Valley International Film Festival,2009.0,Jury Award,Won,en
Juan Pablo Rebella,Buenos Aires International Festival of Independent Cinema,2001.0,Best Film,Nominated,es
Jonathan Stack,International Documentary Association,2000.0,IDA Award,Won,en
Chris Rock,Hollywood Film Awards,2014.0,Hollywood Film Award,Won,en
Rodrigo Plá,Guadalajara International Film Festival,2008.0,Audience Award,Won,es
Andrew R. Jones,"Hollywood Post Alliance, US",2016.0,HPA Awards,Won,en
Dragomir Sholev,Sofia International Film Festival,2005.0,Jameson Short Film Award,Won,en
Hideo Sakaki,Udine Far East Film Festival,2010.0,Black Dragon Audience Award,3rd place,ja
Sandy Widyanata,Australian Film Institute,2009.0,AFI Award,Nominated,en
Serik Aprimov,Nantes Three Continents Festival,2000.0,Young Audience Award,Won,en
Joe Pacheco,Arizona International Film Festival,2005.0,Audience Award,Won,en
Yannis Smaragdis,Ghent International Film Festival,1997.0,Grand Prix,Nominated,en
Til Schweiger,Screen Actors Guild Awards,2010.0,Actor,Won,de
Hisonni Johnson,LA Web Fest,2014.0,Outstanding Achievement Award,Nominated,en
Anders Riis-Hansen,Munich International Documentary Festival (DOK.fest),2015.0,SOS-Kinderdörfer Award,Nominated,da
Ben Gazzara,Primetime Emmy Awards,1968.0,Primetime Emmy,Nominated,en
David Fincher,Grammy Awards,1995.0,Grammy,Won,en
Leonardo Favio,Academy of Motion Picture Arts and Sciences of Argentina,2008.0,Award of the Argentinean Academy,Won,es
Mike Figgis,"Academy Awards, USA",1996.0,Oscar,Nominated,en
András Salamon,Amiens International Film Festival,2008.0,Golden Unicorn,Won,hu
Anna Muylaert,"SESC Film Festival, Brazil",2010.0,Audience Award,Won,pt
Jörg Bruhn,German Short Film Award,2007.0,Short Film Award in Gold,Nominated,en
Jerzy Stuhr,Polish Film Awards,2006.0,Eagle,Won,pl
Emma De Swaef,AFI Fest,2012.0,Grand Jury Prize,Won,en
Sibylle Schönemann,Yamagata International Documentary Film Festival,1991.0,Mayor's Prize,Won,en
Lynn Shelton,Sundance Film Festival,2009.0,Grand Jury Prize,Nominated,en
Sudeep,Filmfare Awards South,2004.0,Filmfare Award - Kannada Film Industry,Won,en
Gini Reticker,Primetime Emmy Awards,2004.0,Primetime Emmy,Nominated,en
Christopher Ad Castillo,QCinema International Film Festival,2014.0,Pylon Award,Nominated,en
Aureliano Amadei,Italian National Syndicate of Film Journalists,2011.0,Silver Ribbon,Nominated,it
Romi Trower,Toronto Female Eye Film Festival,2017.0,Jury Award,Nominated,en
Rick Wallace,Primetime Emmy Awards,1991.0,Primetime Emmy,Won,en
Janusz Kamiński,"Academy Awards, USA",1998.0,Oscar,Nominated,en
Andrzej Jakimowski,São Paulo International Film Festival,2007.0,International Jury Award,Nominated,en
Maximilian Schell,New York Film Critics Circle Awards,1977.0,NYFCC Award,Won,de
Clive Barker,GLAAD Media Awards,2004.0,Davidson/Valentini Award,Won,en
Patrice Leconte,"César Awards, France",1990.0,César,Nominated,fr
Andrew Hulme,"Royal Television Society, UK",2012.0,RTS Craft & Design Award,Won,en
Christian Becker,Day of the German Short Film,1998.0,Friedrich-Wilhelm-Murnau-Award,Won,de
Roman Polanski,French Syndicate of Cinema Critics,1970.0,Critics Award,Won,en
Quentin Tarantino,Cinema Brazil Grand Prize,2014.0,Audience Award,Won,en
Miguel Albaladejo,Toulouse Cinespaña,2004.0,Violette d'Or,Won,en
Todd Sklar,Big Water Film Festival,2013.0,Big Water Film Festival Award,Won,en
Murad Ibragimbekov,Bogota Film Festival,1997.0,Golden Precolumbian Circle,Nominated,ru
Tatiana Merenuk,Clermont-Ferrand International Short Film Festival,1998.0,Youth Jury Award,Won,en
Rafael Urban,Festival de Cinema Luso-Brasileiro de Santa Maria da Feira,2011.0,Critics Award,Won,en
Alfredo De Villa,San Diego Film Festival,2007.0,Festival Award,Won,en
Darren Aronofsky,Stockholm Film Festival,2000.0,Bronze Horse,Nominated,en
José Sánchez-Montes,Lleida Latin-American Film Festival,2003.0,Best Documentary,Won,es
Adam Rose,Queens World Film Festival,2012.0,Jury Award,Won,en
Christopher Nolan,Slamdance Film Festival,1999.0,Black & White Award,Won,en
Aleksandr Dulerayn,MediaBrand,2016.0,MediaBrand,Won,en
D.A. Pennebaker,International Documentary Association,2005.0,Career Achievement Award,Won,en
Ziad Doueiri,San Sebastián International Film Festival,2012.0,TVE Otra Mirada Award - Special Mention,Won,ar
David Castro González,Huesca Film Festival,2014.0,Golden Danzante,Nominated,en
Kip Pastor,Mexico International Film Festival,2017.0,Best Film Award,Won,en
Martin Scorsese,Southeastern Film Critics Association Awards,2011.0,SEFCA Award,Won,en
William Joyce,PGA Awards,2006.0,PGA Award,Nominated,en
Daniel Mulloy,St. Louis International Film Festival,2016.0,International Film Award,Won,en
Jean-Louis Trintignant,"Étoiles d'Or, France",2013.0,Étoile d'Or,Won,fr
Jan Svěrák,"Student Academy Awards, USA",1989.0,Honorary Foreign Film Award,Won,cs
James Wan,Australians in Film Awards,2016.0,Fox Studios Australia International Award,Won,en
Bahman Farmanara,Montréal World Film Festival,2000.0,Grand Prix des Amériques,Nominated,en
Réka Bucsi,SXSW Film Festival,2016.0,SXSW Grand Jury Award,Nominated,en
Bruce Robinson,Torino International Festival of Young Cinema,1987.0,Prize of the City of Torino,Nominated,en
Wes Anderson,Berlin International Film Festival,2005.0,Golden Berlin Bear,Nominated,en
Danielle Agnello,New York International Independent Film & Video Festival,2008.0,Genre Award,Won,en
Henry Bateman,"Edda Awards, Iceland",2011.0,Edda Award,Nominated,es
Jonathan Taïeb,Cottbus Film Festival of Young East European Cinema,2014.0,Discovery Award,Nominated,en
Luis de la Madrid,Gaudí Awards,2009.0,Gaudí Award,Nominated,es
Peter Weir,"Academy of Science Fiction, Fantasy & Horror Films, USA",1980.0,Saturn Award,Nominated,en
John Saxon,FAIF International Film Festival,2006.0,Judges Choice Award,Nominated,en
James Jones,Viewers for Quality Television Awards,1991.0,Q Award,Nominated,en
Antti Heikki Pesonen,Jussi Awards,2015.0,Jussi,Nominated,en
Connie Field,CINE Competition,1981.0,CINE Golden Eagle,Won,en
Hector Babenco,Gramado Film Festival,1978.0,Golden Kikito,Nominated,pt
