director_name,ceremony,year,category,outcome,original_language
João Moreira Salles,Cinéma du Réel,2007.0,Cinéma du Réel Award,Won,pt
Chiwetel Ejiofor,"St. Louis Film Critics Association, US",2013.0,SLFCA Award,Won,en
Selton Mello,Rio de Janeiro International Film Festival,2006.0,Première Brazil,Won,pt
Alexis Alexiou,Los Angeles Greek Film Festival (LAGFF),2015.0,Orpheus Award,Nominated,el
Joe Odagiri,Blue Ribbon Awards,2005.0,Blue Ribbon Award,Won,ja
Chus Gutiérrez,Toulouse Cinespaña,2009.0,Best Screenplay,Won,en
Johnnie To,Hong Kong Film Critics Society Awards,2014.0,HKFCS Award,Won,cn
Shuo Wang,Pusan International Film Festival,2000.0,New Currents Award,Nominated,en
Simon Bird,SXSW Film Festival,2016.0,SXSW Grand Jury Award,Nominated,en
Steven Knight,"Royal Television Society, UK",2014.0,RTS Television Award,Won,en
Matthew Weiner,PGA Awards,2016.0,PGA Award,Nominated,en
Pasquale Pozzessere,Giffoni Film Festival,1996.0,François Truffaut Award,Won,it
Paulson,Gold Derby Awards,2012.0,Gold Derby TV Award,Nominated,en
Thomas Haden Church,Gold Derby Awards,2007.0,Gold Derby TV Award,Nominated,en
Mark Kassen,PGA Awards,2009.0,PGA Award,Nominated,en
Jesse Wolf,Woods Hole Film Festival,2012.0,Jury Prize,Nominated,en
J.P. Chan,Louisville Fright Night Film Fest,2009.0,Honorable Mention,Won,en
Almudena Carracedo,Valladolid International Film Festival,2007.0,Best Documentary - Special Mention,Won,en
Carlos Gerbase,Gramado Film Festival,2017.0,Audience Award,Won,pt
Ettore Scola,"César Awards, France",1978.0,César,Won,it
Alberto Taraglio,Mystfest,1994.0,Best Film,Nominated,en
Janusz Kamiński,Hollywood Film Awards,2002.0,Hollywood Film Award,Won,en
Matthew Richards,Byron Bay International Film Festival,2012.0,Best Experimental,Nominated,en
Gary Fleder,Fantasporto,2002.0,International Fantasy Film Award,Nominated,en
Victoria Mather,L.A. Shorts Fest,2010.0,Best Experimental,Won,en
Alex Beh,BendFilm Festival,2008.0,Jury Prize,Won,en
Deborah Hoffmann,Sundance Film Festival,1995.0,Grand Jury Prize,Nominated,en
Barbra Streisand,Walk of Fame,1976.0,Star on the Walk of Fame,Won,en
Donald Brittain,"Academy Awards, USA",1977.0,Oscar,Nominated,en
Nick Rowland,Tallinn Black Nights Film Festival,2014.0,Sleepwalkers Jury Prize,Nominated,en
Sara Sugarman,US Comedy Arts Festival,2002.0,Film Discovery Jury Award,Won,en
Alejandro Fadel,Argentinean Film Critics Association Awards,2005.0,Silver Condor,Nominated,es
Bernardo Bertolucci,"Academy Awards, USA",1988.0,Oscar,Won,it
Bruce Sinofsky,Telly Awards,2012.0,Silver Telly,Won,en
Taylor Sheridan,Satellite Awards,2016.0,Satellite Award,Nominated,en
Sé Merry Doyle,Irish Film and Television Awards,2013.0,IFTA Award,Nominated,ga
Ingmar Bergman,Italian National Syndicate of Film Journalists,1961.0,Silver Ribbon,Won,sv
Hector Babenco,Havana Film Festival,2003.0,Saúl Yelín Award,Won,pt
Michael Damian,Dixie Film Festival,2007.0,Festival Prize,Won,en
Robert Glinski,Polish Film Festival,2001.0,Critics Award,Won,pl
Wes Anderson,Southeastern Film Critics Association Awards,2014.0,SEFCA Award,Won,en
Alan Ball,Deauville Film Festival,2008.0,Grand Special Prize,Nominated,en
Óskar Thór Axelsson,"Edda Awards, Iceland",2013.0,Edda Award,Won,en
Douglas Trumbull,"Academy of Science Fiction, Fantasy & Horror Films, USA",1983.0,Saturn Award,Nominated,en
Kelsey Grammer,Online Film & Television Association,1997.0,OFTA Television Award,Won,en
Raymond To,Hong Kong Film Awards,1997.0,Hong Kong Film Award,Nominated,en
Hilton Lacerda,"Prêmio Contigo Cinema, Brazil",2012.0,Jury Award,Nominated,pt
Jerzy Hoffman,Oberhausen International Short Film Festival,1966.0,Grand Prize,Won,pl
Andres Maimik,Karlovy Vary International Film Festival,2017.0,East of West Award,Nominated,et
Lloyd Kaufman,New York City Horror Film Festival,2013.0,Lifetime Achievement Award,Won,en
Urszula Antoniak,Nederlands Film Festival,2011.0,Film Poster Award,Nominated,en
Andrei Panin,Russian Guild of Film Critics,2004.0,Golden Aries,Nominated,pl
Roger Christian,Fantasporto,1987.0,International Fantasy Film Award,Nominated,en
Nanouk Leopold,Torino International Gay & Lesbian Film Festival,2013.0,Best Feature Film,Won,en
Aleksandr Petrov,St. Petersburg Message to Man Film Festival,2007.0,Golden Centaur Award,Won,ru
Arild Fröhlich,"Amanda Awards, Norway",2006.0,Amanda,Won,no
Kathleen Behun,Philip K. Dick Science Fiction Film Festival,2015.0,Best Supernatural Feature Film,Won,en
Stephen Patrick Dunn,Atlantic Film Festival,2015.0,Atlantic Canadian Award,Won,en
Walter Veltroni,David di Donatello Awards,2015.0,David,Nominated,it
Paulson,Primetime Emmy Awards,2012.0,Primetime Emmy,Nominated,en
Alexander Payne,Phoenix Film Critics Society Awards,2011.0,PFCS Award,Nominated,en
Paolo Virzì,Valladolid International Film Festival,2016.0,Golden Spike,Won,it
John Schultz,Sundance Film Festival,1996.0,Grand Jury Prize,Nominated,en
Shawn Welling,Charleston International Film Festival,2015.0,Best Short,Nominated,en
Christos Houliaras,Athens International Film Festival,2015.0,Greek Short Stories In Competition,2nd place,el
Diane Keaton,Elle Women in Hollywood Awards,1998.0,Icon Award,Won,en
Daniele Vicari,Miami Film Festival,2009.0,Grand Jury Prize,Won,it
Steven Spielberg,The Kennedy Center Honors,2006.0,Kennedy Center Honors,Won,en
Manuel Poirier,SACD Awards,1995.0,Cinema New Talent Award,Won,fr
Daniel Giménez Cacho,"Ariel Awards, Mexico",2004.0,Silver Ariel,Won,es
Adam Guzinski,Huesca Film Festival,2003.0,Critics Award - Special Mention,Won,pl
Stevan Riley,Aspen Shortsfest,2005.0,Special Jury Award,Won,en
Nathan Marshall,Lucerne International Film Festival,2014.0,Best Feature Film,Won,en
Yang Ik-joon,Austin Fantastic Fest,2009.0,Audience Award,Won,ko
Kamal John Iskander,"Oaxaca FilmFest, MX",2014.0,Global Script Challenge,Won,en
Terri Randall,Cleveland International Film Festival,1999.0,Best Documentary Short Film,Won,en
David Neves,Gramado Film Festival,1989.0,Golden Kikito,Nominated,pt
Nikolaus Leytner,German Television Awards,2009.0,German Television Award,Won,de
Li Vilstrup,Berlin International Film Festival,1975.0,Interfilm Award - Recommendation,Won,da
Robin Wright,Gold Derby Awards,2015.0,Gold Derby TV Award,Nominated,en
Goldie Hawn,"Academy Awards, USA",1970.0,Oscar,Won,en
Pieter Kuijpers,Nederlands Film Festival,2014.0,Golden Calf,Nominated,nl
Charles Burnett,"National Society of Film Critics Awards, USA",1998.0,Special Citation,Won,en
Mina Shum,Vancouver International Film Festival,2002.0,Most Popular Canadian Film,2nd place,en
Ang Lee,Deauville Film Festival,1993.0,Critics Award,Won,en
Francis Ford,Cinema Brazil Grand Prize,2002.0,Cinema Brazil Grand Prize,Nominated,en
Florence Miailhe,Clermont-Ferrand International Short Film Festival,2001.0,Best Animation,Won,en
Mike Tollin,PGA Awards,2008.0,PGA Award,Nominated,en
Abel Ferrara,Cannes Film Festival,2017.0,Golden Eye,Nominated,en
Rocco DeVilliers,Durango Film Festival,2008.0,Jury Award,Won,en
Björk,Satellite Awards,2001.0,Golden Satellite Award,Nominated,fr
Phil Comeau,Sarlat International Cinema Festival,1994.0,Audience Award,Won,en
Inés París,Dublin Gay & Lesbian Film Festival,2003.0,Audience Award,Won,es
Olaf Held,Dresden Film Festival,2010.0,Golden Horseman,Nominated,de
Emmanuel Finkiel,European Film Awards,2001.0,European Film Award,Nominated,fr
Cesc Gay,"Cinema Writers Circle Awards, Spain",2004.0,CEC Award,Nominated,es
Jonathan Glazer,International Cinephile Society Awards,2015.0,ICS Award,Won,en
Lin Sternal,Munich International Documentary Festival (DOK.fest),2013.0,Filmschool Award,Nominated,de
Gerardo Naranjo,Chicago International Film Festival,2008.0,Gold Hugo,Nominated,en
Emiko Hiramatsu,Awards of the Japanese Academy,2017.0,Award of the Japanese Academy,Nominated,ja
Jan Tristan Pandy,Cine Totoo Philippine International Documentary Film Festival,2014.0,Audience Choice Award,Won,en
Elias Mael,White Sands International Film Festival,2013.0,Grand Jury Award,Nominated,en
Oleg Yankovskiy,Russian Guild of Film Critics,2002.0,Golden Aries,Won,ru
Christopher Nolan,Sundance Film Festival,2001.0,Waldo Salt Screenwriting Award,Won,en
Bruno Podalydès,Namur International Festival of French-Speaking Film,2001.0,Golden Bayard,Won,fr
Diego Lerman,CPH PIX,2017.0,Politiken's Audience Award,Nominated,es
Richard Kwietniowski,Chicago International Film Festival,1997.0,FIPRESCI Prize - Special Mention,Won,en
Chris Messina,CinEuphoria Awards,2011.0,CinEuphoria,Won,en
Pier Luigi Pizzi,Italian National Syndicate of Film Journalists,1965.0,Silver Ribbon,Nominated,it
Radha Bharadwaj,Stockholm Film Festival,1991.0,Bronze Horse,Nominated,en
Ramón Alós Sánchez,Cinema Jove - Valencia International Film Festival,2015.0,Audience Award,Nominated,es
Colin Gilbert,"BAFTA Awards, Scotland",2011.0,BAFTA Scotland Award,Nominated,en
Carla Subirana,Gaudí Awards,2013.0,Gaudí Award,Nominated,en
Mathijs Geijskes,Emden International Film Festival,2004.0,Emden Short Film Award,Nominated,nl
Marcel Carné,Venice Film Festival,1946.0,International Critics Award - Special Mention,Won,fr
Eleonora Giorgi,Montréal World Film Festival,1982.0,Best Actress,Won,it
Ari Folman,European Film Awards,2013.0,European Film Award,Won,en
Stephen Lloyd Jackson,American Black Film Festival,2013.0,Grand Jury Prize,Nominated,en
Nuel C. Naval,FAMAS Awards,2016.0,FAMAS Award,Nominated,en
Donald Shebib,Gemini Awards,1992.0,Gemini,Nominated,en
Rania Attieh,Denver International Film Festival,2015.0,Special Jury Prize,Won,ar
Jacques Doillon,Satellite Awards,1998.0,Golden Satellite Award,Nominated,fr
Rachid Bouchareb,Valladolid International Film Festival,2001.0,FIPRESCI Prize,Won,en
Chris Columbus,BAFTA Awards,2002.0,Alexander Korda Award for Best British Film,Nominated,en
Lucas Sá,Fantaspoa International Fantastic Film Festival,2015.0,Jury Award,Won,pt
Marin Karmitz,Venice Film Festival,1968.0,Golden Lion,Nominated,en
Paul Weitz,Washington DC Area Film Critics Association Awards,2002.0,WAFCA Award,Nominated,en
Candela Peña,Fotogramas de Plata,2004.0,Fotogramas de Plata,Nominated,es
Frank Van Passel,Yubari International Fantastic Film Festival,1996.0,Special Jury Prize,Won,nl
Rainer Frimmel,Bimbi Belli Festival,2010.0,Best Discussion,Won,en
Rob Herring,"Studio City Film Festival, US",2014.0,Best Comedy Feature,Won,en
Lukas Stepanik,Erich Neuberg Award,1987.0,Erich Neuberg Award,Won,de
Eddie Garcia,FAMAS Awards,1983.0,FAMAS Award,Won,en
Alice Rohrwacher,FICE - Federazione Italiana Cinema d'Essai,2011.0,FICE Award,Won,it
Todd Haynes,Argentinean Film Critics Association Awards,2017.0,Silver Condor,Won,en
Jalmari Helander,Locarno International Film Festival,2010.0,Variety Piazza Grande Award,Won,en
Annick Blanc,Festival Internacional de Cine bajo la Luna,2012.0,Premio Luna,Won,en
Thomas Cailley,Cannes Film Festival,2014.0,Golden Camera,Nominated,fr
Jerome Sable,SXSW Film Festival,2014.0,Audience Award,Nominated,en
Adriano Mendes,Bogota Film Festival,2014.0,Golden Precolumbian Circle,Nominated,en
Andrew Napier,West Chester International Short Film Festival,2014.0,Festival Prize,Won,en
Leon Dai,Chinese Film Media Awards,2010.0,China Film Media Award,Won,zh
Amy Sherman-Palladino,Gold Derby Awards,2005.0,Gold Derby TV Award,Nominated,en
Adam Sikora,Czech Lions,2017.0,Czech Lion,Nominated,pl
Daniel Rezende,ABC Cinematography Award,2011.0,ABC Trophy,Won,pt
Athina Rachel Tsangari,Film Independent Spirit Awards,2017.0,Independent Spirit Award,Nominated,en
Dan Schneider,Primetime Emmy Awards,2012.0,Primetime Emmy,Nominated,de
Christopher Doyle,Golden Horse Film Festival,2015.0,Golden Horse Award,Nominated,en
Arthur Penn,"Golden Globes, USA",1968.0,Golden Globe,Nominated,en
Irena Kamieńska,Krakow Film Festival,1967.0,Golden Hobby-Horse of Cracow,Won,pl
Ralf Schmerberg,New York Film Festival,1997.0,Gold Medal,Won,en
Ane Siderman,Fecico Festival de Cine del Conurbano,2014.0,Premio Mejor Cortometraje de Ficción,Nominated,pt
Gregg Vanzo,Annie Awards,1995.0,Annie,Nominated,en
Anjelica Huston,Online Film & Television Association,1997.0,OFTA Television Award,Nominated,en
Anne Giafferi,"Globes de Cristal Awards, France",2014.0,Globe de Cristal,Nominated,fr
Fanta Régina Nacro,San Francisco International Film Festival,1997.0,Certificate of Merit,Won,en
Hisko Hulsing,Asheville Cinema Festival,2012.0,Audience Award,Won,en
Nils Malmros,Robert Festival,2010.0,Robert,Nominated,da
Sergio Lapel,Champs-Élysées Film Festival,2014.0,Audience Award,Nominated,en
Udi Aloni,Jerusalem Film Festival,2006.0,Wolgin Award,Nominated,en
Jon East,BAFTA Awards,2007.0,BAFTA Children's Award,Won,en
Elizabeth Chai Vasarhelyi,Film Independent Spirit Awards,2016.0,Independent Spirit Award,Nominated,en
Paolo Sorrentino,Munich Film Festival,2013.0,ARRI/OSRAM Award,Nominated,en
Jon Wright,Sitges - Catalonian International Film Festival,2012.0,Maria,Nominated,en
Stanley Tucci,"Detroit Film Critic Society, US",2013.0,DFCS Award,Nominated,en
Simon J. Smith,DVD Exclusive Awards,2005.0,DVDX Award,Nominated,en
Quentin Tarantino,Kansas City Film Critics Circle Awards,1994.0,KCFCC Award,Won,en
Konstantin Bronzit,Chicago International Film Festival,2008.0,Gold Hugo,Nominated,ru
Martin Turk,Ljubljana International Film Festival,2008.0,Best Short Film,Nominated,sl
Alan Arkin,Primetime Emmy Awards,1997.0,Primetime Emmy,Nominated,en
John Cameron Mitchell,Gijón International Film Festival,2001.0,Best Actor,Won,en
Flávio Frederico,BRAFFTV - Brazilian Film & Television Festival of Toronto,2011.0,Golden Mapple,Won,pt
Stig Larsson,Guldbagge Awards,1996.0,Guldbagge,Nominated,sv
Jason Reitman,Santa Monica Film Festival,2001.0,Moxie! Award,Won,en
John Fernhout,Cannes Film Festival,1967.0,Palme d'Or - Best Short Film,Won,en
Jörn Donner,Jussi Awards,1969.0,Jussi,Won,en
Philippe Falardeau,Toronto International Film Festival,2000.0,Best Canadian First Feature Film,Won,fr
Gregory Alosio,Accolade Competition,2016.0,Award Of Recognition,Won,en
Ralph Nelson,"Directors Guild of America, USA",1963.0,DGA Award,Nominated,en
Tengai Amano,Oberhausen International Short Film Festival,1995.0,Grand Prize,Won,en
Claus Strigel,Berlin International Film Festival,1989.0,Peace Film Award - Honorable Mention,Won,en
Zeynep Dadak,Zlín International Film Festival for Children and Youth,2014.0,Best European Debut Film,Nominated,en
Fernando Meirelles,International Online Cinema Awards (INOCA),2003.0,INOCA,Nominated,pt
Wolfgang Neuss,Ernst Lubitsch Award,1958.0,Ernst Lubitsch Award,Won,de
Alexander Hall,"Academy Awards, USA",1942.0,Oscar,Nominated,en
Frank Pierson,"Writers Guild of America, USA",1966.0,WGA Award (Screen),Nominated,en
Richard Platt,News & Documentary Emmy Awards,2011.0,Emmy,Nominated,en
Nahid Persson Sarvestani,Abu Dhabi Film Festival,2013.0,Black Pearl Award,Nominated,en
Daniel Burman,Tribeca Film Festival,2012.0,Jury Award,Won,es
Todd Looby,Midwest Independent Film Festival,2013.0,Best of the Midwest Award,Nominated,en
Peter Fleischmann,Fantasporto,1982.0,International Fantasy Film Award,Nominated,de
David Wenham,Australian Film Institute,2003.0,AFI Award,Won,en
Paul Bogart,Primetime Emmy Awards,1992.0,Primetime Emmy,Nominated,en
Mohamed Al Daradji,Cairo International Film Festival,2010.0,Best Screenplay,Won,en
Katharine Emmer,Napa Valley Film Festival,2015.0,Jury Award,Won,en
Valeri Pendrakovsky,Sochi Open Russian Film Festival,1995.0,Grand Prize of the Festival,Nominated,en
Michele Soavi,Gérardmer Film Festival,1995.0,Audience Award,Won,it
Mike Flanagan,Atlantic City Film Festival,2005.0,Jury Award,Won,en
François Jaros,Slamdance Film Festival,2017.0,Special Mention,Won,en
Nino Manfredi,Italian National Syndicate of Film Journalists,1977.0,Silver Ribbon,Nominated,it
Ang Lee,Cinemanila International Film Festival,2013.0,Lifetime Achievement Award,Won,en
Valeria Golino,David di Donatello Awards,2003.0,David,Nominated,en
Coky Giedroyc,Online Film & Television Association,2012.0,OFTA Television Award,Nominated,en
Anthony Minghella,International Cinephile Society Awards,2004.0,ICS Award,2nd place,en
Jerzy Zielinski,Krakow Film Festival,1981.0,Bronze Dragon,Won,pl
Kamal Haasan,"Tamil Nadu State Film Awards, India",2006.0,Creative Award,Won,ta
Josh Selig,Daytime Emmy Awards,2012.0,Daytime Emmy,Nominated,en
Daniela Thomas,"SESC Film Festival, Brazil",2009.0,Critics Award,Won,pt
Joram Lürsen,Nederlands Film Festival,2011.0,Movie Squad Junior Award,Won,nl
U-Wei Haji Saari,Malaysian Film Festival,1994.0,Best Director,Won,en
Boudewijn Koole,De Zilveren Krulstaart,2012.0,Zilveren Krulstaart,Won,en
Fernando Franco,Santa Barbara International Film Festival,2014.0,Nueva Vision Award,Nominated,en
Simo Halinen,Tampere International Short Film Festival,1998.0,Special Prize,Won,fi
LeVar Burton,Black Reel Awards,2006.0,Black Reel,Nominated,en
Yam Laranas,Gawad Urian Awards,1993.0,Gawad Urian Award,Nominated,en
Jiang Wen,Mainichi Film Concours,2003.0,Mainichi Film Concours,Won,zh
Steven Vidler,Mystfest,1997.0,Best Film,Nominated,en
Babak Payami,London Film Festival,2001.0,FIPRESCI Prize - Special Mention,Won,en
Eugène Lourié,Art Directors Guild,2011.0,Hall of Fame,Won,en
Zaza Urushadze,Seattle International Film Festival,2014.0,Golden Space Needle Award,3rd place,en
Maurizio Braucci,"Golden Globes, Italy",2009.0,Golden Globe,Nominated,en
Yannick Kergoat,"César Awards, France",2001.0,César,Won,fr
Matt Dillon,Young Artist Awards,1981.0,Young Artist Award,Nominated,en
Matthew Vandyke,Camerimage,2013.0,Special Mention,Won,en
Stuart Beattie,IF Awards,2010.0,IF Award,Won,en
Allan Arkush,CableACE Awards,1997.0,CableACE,Nominated,en
Philip Hoffman,Awards Circuit Community Awards,2008.0,ACCA,2nd place,en
Diogo Costa Amarante,Melbourne International Film Festival,2017.0,Best Fiction Short Film,Nominated,en
Maneesh Sharma,Awards of the International Indian Film Academy,2011.0,Award for Technical Excellence,Nominated,hi
Prince Bagdasarian,Arpa International Film Festival,2013.0,Audience Award,Won,en
Alexandre Aja,Fangoria Chainsaw Awards,2006.0,Chainsaw Award,Nominated,en
Marceline Loridan-Ivens,"César Awards, France",1977.0,César,Won,de
Alberto Sordi,Italian National Syndicate of Film Journalists,1972.0,Silver Ribbon,Nominated,it
William Shatner,"Golden Globes, USA",2005.0,Golden Globe,Won,en
Marco Elter,Venice Film Festival,1935.0,Propaganda Ministry Cup,Won,en
Markus Imhoof,Max Ophüls Festival,1982.0,Max Ophüls Award,Nominated,en
Michael Caine,Evening Standard British Film Awards,1975.0,Evening Standard British Film Award,Won,en
